,Date/Time,Load,Bill Before Solar,Solar,Net Load Solar Only,Bill Solar Only,Import Rate,Export Rate,chargesolar,grid,highsolar,basic storage,soc,Net Load (Solar and Storage),Bill PV + ESS,ESS Savings,yearly ESS savings
8424,8424,0.99194692356,0.267410519735,0.0,0.99194692356,0.267410519735,0.26958148,0.24809476,0.0,0.0,0.0,2.38885277471e-06,3.28583950217e-08,0.991944534707,0.267409875744,6.43990466564e-07,175.543154773
8425,8425,0.86421777675,0.232977107299,0.0,0.86421777675,0.232977107299,0.26958148,0.24809476,0.0,0.0,0.0,2.86662332965e-07,3.9430074026e-09,0.864217490088,0.23297703002,7.72788559533e-08,175.543154773
8426,8426,0.817888701102,0.220487646518,0.0,0.817888701102,0.220487646518,0.26958148,0.24809476,0.0,0.0,0.0,3.43994799558e-08,4.73160888312e-10,0.817888666703,0.220487637245,9.27346274771e-09,175.543154773
8427,8427,0.8127770231,0.219109632797,0.0,0.8127770231,0.219109632797,0.26958148,0.24809476,0.0,0.0,0.0,4.12793759469e-09,5.67793065974e-11,0.812777018972,0.219109631684,1.11281547865e-09,175.543154773
8428,8428,0.819990754837,0.221054321275,0.0,0.819990754837,0.221054321275,0.26958148,0.24809476,0.0,0.0,0.0,4.95352511363e-10,6.81351679169e-12,0.819990754342,0.221054321142,1.33537875202e-10,175.543154773
8429,8429,0.899932878789,0.242605237365,0.0,0.899932878789,0.242605237365,0.26958148,0.24809476,1.0,0.0,0.0,5.94423013636e-11,8.17622015003e-13,0.89993287873,0.242605237349,1.6024598315e-11,175.543154773
8430,8430,1.18978338944,0.320743567005,0.0,1.18978338944,0.320743567005,0.26958148,0.24809476,1.0,0.0,0.0,7.13307616363e-12,9.81146418003e-14,1.18978338943,0.320743567003,1.9229617898e-12,175.543154773
8431,8431,1.56241397706,0.421197872309,0.134526,1.42788797706,0.38493215413,0.26958148,0.24809476,1.0,0.0,0.0,8.55969139636e-13,1.1773757016e-14,1.42788797706,0.38493215413,2.30759855668e-13,175.543154773
8432,8432,1.43676261799,0.387324592966,1.184873,0.25188961799,0.0679047760144,0.26958148,0.24809476,1.0,0.0,0.0,1.02716296756e-13,1.41285084192e-15,0.25188961799,0.0679047760144,2.77139422522e-14,175.543154773
8433,8433,1.1783418709,0.317659145503,2.219462,-1.0411201291,-0.25829644856,0.26958148,0.24809476,1.0,0.0,0.0,-1.0411201291,0.105016908847,0.0,0.0,-0.25829644856,175.543154773
8434,8434,1.11982684231,0.301884577494,2.974266,-1.85443915769,-0.460076637762,0.26958148,0.24809476,1.0,0.0,0.0,-1.85443915769,0.292072621769,0.0,0.0,-0.460076637762,175.543154773
8435,8435,1.08970147781,0.293763337146,3.371585,-2.28188352219,-0.566123344786,0.26958148,0.24809476,1.0,0.0,0.0,-2.28188352219,0.522244287028,4.4408920985e-16,1.19718226443e-16,-0.566123344786,175.543154773
8436,8436,1.05508811205,0.284432214777,3.335222,-2.28013388795,-0.565689269699,0.26958148,0.24809476,1.0,0.0,0.0,-2.28013388795,0.752239468159,0.0,0.0,-0.565689269699,175.543154773
8437,8437,1.02921741627,0.27745795432,2.977936,-1.94871858373,-0.483466869338,0.26958148,0.24809476,1.0,0.0,0.0,-1.94871858373,0.948805067225,0.0,0.0,-0.483466869338,175.543154773
8438,8438,1.04492571227,0.281692620004,2.207963,-1.16303728773,-0.28854345677,0.26958148,0.24809476,1.0,0.0,0.0,-0.507538029876,1.0,-0.655499257854,-0.162625931057,-0.125917525713,175.543154773
8439,8439,1.16958510005,0.315298482257,1.282059,-0.11247389995,-0.0279041852144,0.26958148,0.24809476,1.0,0.0,0.0,-0.0,1.0,-0.11247389995,-0.0279041852144,3.46944695195e-18,175.543154773
8440,8440,1.56773993591,0.422633652178,0.114706,1.45303393591,0.391711038933,0.26958148,0.24809476,1.0,0.0,0.0,1.45303393591,0.853433693063,-1.38777878078e-17,-3.44300643551e-18,0.391711038933,175.543154773
8441,8441,2.22324900643,0.63676403834,0.0,2.22324900643,0.63676403834,0.28641148,0.26492476,0.0,0.0,0.0,2.22324900643,0.629176441929,0.0,0.0,0.63676403834,175.543154773
8442,8442,2.57586884799,0.737758409039,0.0,2.57586884799,0.737758409039,0.28641148,0.26492476,0.0,0.0,0.0,2.57586884799,0.369350724943,0.0,0.0,0.737758409039,175.543154773
8443,8443,2.38911720515,0.68427059462,0.0,2.38911720515,0.68427059462,0.28641148,0.26492476,0.0,0.0,0.0,2.38911720515,0.128362488575,0.0,0.0,0.68427059462,175.543154773
8444,8444,2.27422474946,0.613088873812,0.0,2.27422474946,0.613088873812,0.26958148,0.24809476,0.0,0.0,0.0,1.11985659725,0.015403498629,1.15436815221,0.311196274938,0.301892598874,175.543154773
