,Date/Time,Load,Bill Before Solar,Solar,Net Load Solar Only,Bill Solar Only,Import Rate,Export Rate,chargesolar,grid,highsolar,basic storage,soc,Net Load (Solar and Storage),Bill PV + ESS,ESS Savings,yearly ESS savings
0,0,1.28661042176,0.279631909065,0.0,1.28661042176,0.279631909065,0.21734,0.128106,1.0,0.0,0.0,0.0,0.0,1.28661042176,0.279631909065,0.0,187.249803366
1,1,1.09447221209,0.237872590576,0.0,1.09447221209,0.237872590576,0.21734,0.128106,1.0,0.0,0.0,0.0,0.0,1.09447221209,0.237872590576,-2.77555756156e-17,187.249803366
2,2,1.02795444168,0.223415618355,0.0,1.02795444168,0.223415618355,0.21734,0.128106,1.0,0.0,0.0,0.0,0.0,1.02795444168,0.223415618355,0.0,187.249803366
3,3,1.00437443592,0.218290739903,0.0,1.00437443592,0.218290739903,0.21734,0.128106,1.0,0.0,0.0,0.0,0.0,1.00437443592,0.218290739903,0.0,187.249803366
4,4,0.998500055498,0.217014002062,0.0,0.998500055498,0.217014002062,0.21734,0.128106,1.0,0.0,0.0,0.0,0.0,0.998500055498,0.217014002062,-2.77555756156e-17,187.249803366
5,5,1.06262746354,0.230951452926,0.0,1.06262746354,0.230951452926,0.21734,0.128106,1.0,0.0,0.0,0.0,0.0,1.06262746354,0.230951452926,0.0,187.249803366
6,6,1.38534113012,0.30109004122,0.0,1.38534113012,0.30109004122,0.21734,0.128106,1.0,0.0,0.0,0.0,0.0,1.38534113012,0.30109004122,0.0,187.249803366
7,7,1.90868405484,0.414833392479,0.146686,1.76199805484,0.382952657239,0.21734,0.128106,1.0,0.0,0.0,0.0,0.0,1.76199805484,0.382952657239,0.0,187.249803366
8,8,1.81370351741,0.394190322474,0.362079,1.45162451741,0.315496072614,0.21734,0.128106,1.0,0.0,0.0,0.0,0.0,1.45162451741,0.315496072614,0.0,187.249803366
9,9,1.50357741969,0.326787516395,2.066732,-0.56315458031,-0.0721434806652,0.21734,0.128106,1.0,0.0,0.0,-0.56315458031,0.0568049272839,0.0,0.0,-0.0721434806652,187.249803366
10,10,1.46908593737,0.319291137628,2.776722,-1.30763606263,-0.167516025439,0.21734,0.128106,1.0,0.0,0.0,-1.30763606263,0.18870507344,0.0,0.0,-0.167516025439,187.249803366
11,11,1.43403722453,0.311673650379,3.069105,-1.63506777547,-0.209461992444,0.21734,0.128106,1.0,0.0,0.0,-1.63506777547,0.35363298016,0.0,0.0,-0.209461992444,187.249803366
12,12,1.38287636172,0.300554348456,2.868284,-1.48540763828,-0.190289630909,0.21734,0.128106,1.0,0.0,0.0,-1.48540763828,0.503464795135,0.0,0.0,-0.190289630909,187.249803366
13,13,1.35601365502,0.294716007782,2.426872,-1.07085834498,-0.137183379142,0.21734,0.128106,1.0,0.0,0.0,-1.07085834498,0.611481372723,0.0,0.0,-0.137183379142,187.249803366
14,14,1.34652745394,0.292654276839,1.799177,-0.45264954606,-0.0579871227476,0.21734,0.128106,1.0,0.0,0.0,-0.45264954606,0.657139750454,0.0,0.0,-0.0579871227476,187.249803366
15,15,1.45942443156,0.317191305955,0.716651,0.74277343156,0.161434377615,0.21734,0.128106,1.0,0.0,0.0,0.74277343156,0.58221682122,0.0,0.0,0.161434377615,187.249803366
16,16,1.86821574758,0.406038010579,0.00774,1.86047574758,0.404355798979,0.21734,0.128106,1.0,0.0,0.0,1.86047574758,0.394552202571,7.97972798949e-17,1.73431408124e-17,0.404355798979,187.249803366
17,17,2.63026622387,0.571662061096,0.0,2.63026622387,0.571662061096,0.21734,0.128106,1.0,0.0,0.0,2.63026622387,0.129239468184,0.0,0.0,0.571662061096,187.249803366
18,18,3.18140900588,0.691447433338,0.0,3.18140900588,0.691447433338,0.21734,0.128106,1.0,0.0,0.0,1.12750751935,0.0155087361821,2.05390148653,0.446394949082,0.245052484256,187.249803366
19,19,3.19631854793,0.694687873207,0.0,3.19631854793,0.694687873207,0.21734,0.128106,1.0,0.0,0.0,0.135300902322,0.00186104834185,3.06101764561,0.665281575096,0.0294062981108,187.249803366
20,20,2.98825825697,0.64946804957,0.0,2.98825825697,0.64946804957,0.21734,0.128106,1.0,0.0,0.0,0.0162361082787,0.000223325801022,2.97202214869,0.645939293797,0.00352875577329,187.249803366
21,21,2.76044649483,0.599955441186,0.0,2.76044649483,0.599955441186,0.21734,0.128106,1.0,0.0,0.0,0.00194833299344,2.67990961227e-05,2.75849816184,0.599531990494,0.000423450692795,187.249803366
22,22,2.31491962167,0.503124630574,0.0,2.31491962167,0.503124630574,0.21734,0.128106,1.0,0.0,0.0,0.000233799959213,3.21589153472e-06,2.31468582171,0.503073816491,5.08140831353e-05,187.249803366
23,23,1.86449728465,0.405229839846,0.0,1.86449728465,0.405229839846,0.21734,0.128106,1.0,0.0,0.0,2.80559951056e-05,3.85906984166e-07,1.86446922865,0.405223742156,6.09768997634e-06,187.249803366
24,24,1.40139394564,0.304578960145,0.0,1.40139394564,0.304578960145,0.21734,0.128106,1.0,0.0,0.0,3.36671941267e-06,4.63088381e-08,1.40139057892,0.304578228423,7.31722797132e-07,187.249803366
25,25,1.23496302508,0.268406863871,0.0,1.23496302508,0.268406863871,0.21734,0.128106,1.0,0.0,0.0,4.0400632952e-07,5.557060572e-09,1.23496262107,0.268406776064,8.78067356047e-08,187.249803366
26,26,1.18434690429,0.257405956178,0.0,1.18434690429,0.257405956178,0.21734,0.128106,1.0,0.0,0.0,4.84807595424e-08,6.6684726864e-10,1.18434685581,0.257405945642,1.05368083148e-08,187.249803366
27,27,1.14984575937,0.249907477341,0.0,1.14984575937,0.249907477341,0.21734,0.128106,1.0,0.0,0.0,5.81769114509e-09,8.00216722367e-11,1.14984575355,0.249907476077,1.26441701553e-09,187.249803366
