,Date/Time,Load,Bill Before Solar,Solar,Net Load Solar Only,Bill Solar Only,Import Rate,Export Rate,chargesolar,grid,highsolar,basic storage,soc,Net Load (Solar and Storage),Bill PV + ESS,ESS Savings,yearly ESS savings
0,0,1.02730791913,0.319549367516,0.0,1.02730791913,0.319549367516,0.3110551,0.053393,1.0,0.0,0.0,0.0,0.0,1.02730791913,0.319549367516,-5.55111512313e-17,469.022635399
1,1,0.810906981619,0.252236752258,0.0,0.810906981619,0.252236752258,0.3110551,0.053393,1.0,0.0,0.0,0.0,0.0,0.810906981619,0.252236752258,0.0,469.022635399
2,2,0.733349399095,0.22811207067,0.0,0.733349399095,0.22811207067,0.3110551,0.053393,1.0,0.0,0.0,0.0,0.0,0.733349399095,0.22811207067,5.55111512313e-17,469.022635399
3,3,0.720777118093,0.224201398546,0.0,0.720777118093,0.224201398546,0.3110551,0.053393,1.0,0.0,0.0,0.0,0.0,0.720777118093,0.224201398546,0.0,469.022635399
4,4,0.760035524907,0.236412926203,0.0,0.760035524907,0.236412926203,0.3110551,0.053393,1.0,0.0,0.0,0.0,0.0,0.760035524907,0.236412926203,-2.77555756156e-17,469.022635399
5,5,1.01084155956,0.314427422393,0.0,1.01084155956,0.314427422393,0.3110551,0.053393,1.0,0.0,0.0,0.0,0.0,1.01084155956,0.314427422393,-5.55111512313e-17,469.022635399
6,6,1.63682563895,0.509142962806,0.0,1.63682563895,0.509142962806,0.3110551,0.053393,1.0,0.0,0.0,0.0,0.0,1.63682563895,0.509142962806,0.0,469.022635399
7,7,2.15726615119,0.671028638385,0.316749,1.84051715119,0.572502246515,0.3110551,0.053393,1.0,0.0,0.0,0.0,0.0,1.84051715119,0.572502246515,0.0,469.022635399
8,8,2.07078685919,0.644128813564,1.274743,0.79604385919,0.247613502225,0.3110551,0.053393,1.0,0.0,0.0,0.0,0.0,0.79604385919,0.247613502225,-2.77555756156e-17,469.022635399
9,9,1.77668290934,0.552646280033,2.66779,-0.89110709066,-0.0475788808916,0.3110551,0.053393,1.0,0.0,0.0,-0.89110709066,0.0898852202521,0.0,0.0,-0.0475788808916,469.022635399
10,10,1.67464225373,0.520906013698,3.40927,-1.73462774627,-0.0926169792566,0.3110551,0.053393,1.0,0.0,0.0,-1.73462774627,0.26485565721,0.0,0.0,-0.0926169792566,469.022635399
11,11,1.61119456724,0.501170287232,3.993649,-2.38245443276,-0.127206389528,0.3110551,0.053393,1.0,0.0,0.0,-2.38245443276,0.505171825349,0.0,0.0,-0.127206389528,469.022635399
12,12,1.52480036519,0.474296930074,4.259275,-2.73447463481,-0.146001804176,0.3110551,0.053393,1.0,0.0,0.0,-2.73447463481,0.780995974208,0.0,0.0,-0.146001804176,469.022635399
13,13,1.45613106982,0.452936995536,4.208026,-2.75189493018,-0.146931926007,0.3110551,0.053393,1.0,0.0,0.0,-2.17116940604,1.0,-0.580725524144,-0.0310066779106,-0.115925248096,469.022635399
14,14,1.42015742328,0.441747209314,3.180197,-1.76003957672,-0.0939737931198,0.3110551,0.053393,1.0,0.0,0.0,-0.0,1.0,-1.76003957672,-0.0939737931198,1.38777878078e-17,469.022635399
15,15,1.51271077786,0.470536402278,2.669785,-1.15707422214,-0.0617796639427,0.3110551,0.053393,1.0,0.0,0.0,-0.0,1.0,-1.15707422214,-0.0617796639427,6.93889390391e-18,469.022635399
16,16,1.88604590577,0.586664197824,1.26389,0.62215590577,0.193524767485,0.3110551,0.053393,1.0,0.0,0.0,0.62215590577,0.937243658807,0.0,0.0,0.193524767485,469.022635399
17,17,2.58932285176,0.805422078586,0.226656,2.36266685176,0.734919573841,0.3110551,0.053393,1.0,0.0,0.0,2.36266685176,0.698923447265,1.94289029309e-16,6.04345934407e-17,0.734919573841,469.022635399
18,18,3.11716673724,0.969610611169,0.0,3.11716673724,0.969610611169,0.3110551,0.053393,1.0,0.0,0.0,3.11716673724,0.384497468978,0.0,0.0,0.969610611169,469.022635399
19,19,3.10966717112,0.967277832879,0.0,3.10966717112,0.967277832879,0.3110551,0.053393,1.0,0.0,0.0,3.10966717112,0.0708279655963,0.0,0.0,0.967277832879,469.022635399
20,20,2.86274051214,0.890470036278,0.0,2.86274051214,0.890470036278,0.3110551,0.053393,1.0,0.0,0.0,0.617915447288,0.00849935587155,2.24482506485,0.69826428503,0.192205751248,469.022635399
21,21,2.57855418573,0.802072430098,0.0,2.57855418573,0.802072430098,0.3110551,0.053393,1.0,0.0,0.0,0.0741498536746,0.00101992270459,2.50440433206,0.779007739948,0.0230646901497,469.022635399
22,22,2.069891644,0.643850352314,0.0,2.069891644,0.643850352314,0.3110551,0.053393,1.0,0.0,0.0,0.00889798244095,0.00012239072455,2.06099366156,0.641082589496,0.00276776281797,469.022635399
23,23,1.55016295454,0.482186092841,0.0,1.55016295454,0.482186092841,0.3110551,0.053393,1.0,0.0,0.0,0.00106775789291,1.4686886946e-05,1.54909519665,0.481853961303,0.000332131538156,469.022635399
24,24,1.01125352861,0.314555567467,0.0,1.01125352861,0.314555567467,0.3110551,0.053393,1.0,0.0,0.0,0.00012813094715,1.76242643353e-06,1.01112539766,0.314515711683,3.98557845788e-05,469.022635399
25,25,0.802936741567,0.249757568442,0.0,0.802936741567,0.249757568442,0.3110551,0.053393,1.0,0.0,0.0,1.5375713658e-05,2.11491172023e-07,0.802921365853,0.249752785748,4.78269414944e-06,469.022635399
26,26,0.728497261987,0.226602788677,0.0,0.728497261987,0.226602788677,0.3110551,0.053393,1.0,0.0,0.0,1.84508563896e-06,2.53789406428e-08,0.728495416901,0.226602214754,5.7392329797e-07,469.022635399
27,27,0.717863082328,0.22329497286,0.0,0.717863082328,0.22329497286,0.3110551,0.053393,1.0,0.0,0.0,2.21410276675e-07,3.04547287713e-09,0.717862860918,0.223294903989,6.88707957608e-08,469.022635399
28,28,0.752070134795,0.233935250986,0.0,0.752070134795,0.233935250986,0.3110551,0.053393,1.0,0.0,0.0,2.6569233201e-08,3.65456745256e-10,0.752070108226,0.233935242721,8.26449547686e-09,469.022635399
29,29,0.986522634607,0.30686289676,0.0,0.986522634607,0.30686289676,0.3110551,0.053393,1.0,0.0,0.0,3.18830798412e-09,4.38548094307e-11,0.986522631419,0.306862895768,9.91739468326e-10,469.022635399
30,30,1.57598506725,0.490218192692,0.0,1.57598506725,0.490218192692,0.3110551,0.053393,1.0,0.0,0.0,3.82596958094e-10,5.26257713168e-12,1.57598506687,0.490218192573,1.19008747301e-10,469.022635399
31,31,2.07366785935,0.645024963357,0.29657,1.77709785935,0.55277535235,0.3110551,0.053393,1.0,0.0,0.0,4.59116349713e-11,6.31509255802e-13,1.7770978593,0.552775352336,1.42811318327e-11,469.022635399
32,32,1.97124704831,0.613166447737,1.315299,0.65594804831,0.204035985762,0.3110551,0.053393,1.0,0.0,0.0,5.50939619655e-12,7.57811106962e-14,0.655948048304,0.20403598576,1.71362923851e-12,469.022635399
33,33,1.66623015221,0.518289386619,2.346138,-0.67990784779,-0.0363023197171,0.3110551,0.053393,1.0,0.0,0.0,-0.67990784779,0.0685817308496,0.0,0.0,-0.0363023197171,469.022635399
34,34,1.56419517575,0.486550886812,3.542117,-1.97792182425,-0.105607179962,0.3110551,0.053393,1.0,0.0,0.0,-1.97792182425,0.268093036143,0.0,0.0,-0.105607179962,469.022635399
35,35,1.50697124174,0.468751090297,4.281273,-2.77430175826,-0.148128293779,0.3110551,0.053393,1.0,0.0,0.0,-2.77430175826,0.547934513336,0.0,0.0,-0.148128293779,469.022635399
36,36,1.43131899062,0.445219071759,4.048681,-2.61736200938,-0.139748809767,0.3110551,0.053393,1.0,0.0,0.0,-2.61736200938,0.811945610496,0.0,0.0,-0.139748809767,469.022635399
37,37,1.37307296265,0.427101347704,3.986541,-2.61346803735,-0.139540898918,0.3110551,0.053393,1.0,0.0,0.0,-1.86433987086,1.0,-0.749128166495,-0.0399982001937,-0.0995426987246,469.022635399
38,38,1.34505061815,0.418384854534,3.379162,-2.03411138185,-0.108607309011,0.3110551,0.053393,1.0,0.0,0.0,-0.0,1.0,-2.03411138185,-0.108607309011,5.55111512313e-17,469.022635399
39,39,1.44041335979,0.448047921671,2.526894,-1.08648064021,-0.0580104608227,0.3110551,0.053393,1.0,0.0,0.0,-0.0,1.0,-1.08648064021,-0.0580104608227,6.93889390391e-18,469.022635399
40,40,1.80876263484,0.562624842256,1.126478,0.68228463484,0.212228115319,0.3110551,0.053393,1.0,0.0,0.0,0.68228463484,0.931178524646,0.0,0.0,0.212228115319,469.022635399
41,41,2.50573492612,0.779421628018,0.13618,2.36955492612,0.7370621445,0.3110551,0.053393,1.0,0.0,0.0,2.36955492612,0.692163518856,-2.77555756156e-17,-1.48195344885e-18,0.7370621445,469.022635399
42,42,3.02111256562,0.93973247121,0.0,3.02111256562,0.93973247121,0.3110551,0.053393,1.0,0.0,0.0,3.02111256562,0.387426443803,0.0,0.0,0.93973247121,469.022635399
43,43,3.0057588022,0.934956604794,0.0,3.0057588022,0.934956604794,0.3110551,0.053393,1.0,0.0,0.0,3.0057588022,0.084238089909,0.0,0.0,0.934956604794,469.022635399
44,44,2.76085093494,0.858776763653,0.0,2.76085093494,0.858776763653,0.3110551,0.053393,1.0,0.0,0.0,0.734907695945,0.0101085707891,2.02594323899,0.6301799768,0.228596786853,469.022635399
45,45,2.48567743779,0.77318264398,0.0,2.48567743779,0.77318264398,0.3110551,0.053393,1.0,0.0,0.0,0.0881889235134,0.00121302849469,2.39748851428,0.745751029557,0.0274316144224,469.022635399
46,46,1.99613289182,0.620907316278,0.0,1.99613289182,0.620907316278,0.3110551,0.053393,1.0,0.0,0.0,0.0105826708216,0.000145563419363,1.985550221,0.617615522548,0.00329179373068,469.022635399
47,47,1.50590334962,0.468418917006,0.0,1.50590334962,0.468418917006,0.3110551,0.053393,1.0,0.0,0.0,0.00126992049859,1.74676103235e-05,1.50463342912,0.468023901759,0.000395015247682,469.022635399
48,48,1.00913076538,0.313895271138,0.0,1.00913076538,0.313895271138,0.3110551,0.053393,1.0,0.0,0.0,0.000152390459831,2.09611323882e-06,1.00897837492,0.313847869309,4.74018297219e-05,469.022635399
49,49,0.80099560983,0.249153769515,0.0,0.80099560983,0.249153769515,0.3110551,0.053393,1.0,0.0,0.0,1.82868551797e-05,2.51533588659e-07,0.800977322975,0.249148081296,5.68821956667e-06,469.022635399
