Import Rates,Export Rates,Zip,Utility Name,Utility ID,Tariff Name,Tariff ID
0.22542513,0.20658128,90101,Southern California Edison Co,1228,TOU-DPP-1-NEM2,3284804
0.22542513,0.20658128,90101,Southern California Edison Co,1228,TOU-DPP-1-NEM2,3284804
0.22542513,0.20658128,90101,Southern California Edison Co,1228,TOU-DPP-1-NEM2,3284804
0.22542513,0.20658128,90101,Southern California Edison Co,1228,TOU-DPP-1-NEM2,3284804
0.22542513,0.20658128,90101,Southern California Edison Co,1228,TOU-DPP-1-NEM2,3284804
0.22542513,0.20658128,90101,Southern California Edison Co,1228,TOU-DPP-1-NEM2,3284804
0.22542513,0.20658128,90101,Southern California Edison Co,1228,TOU-DPP-1-NEM2,3284804
0.22542513,0.20658128,90101,Southern California Edison Co,1228,TOU-DPP-1-NEM2,3284804
0.22542513,0.20658128,90101,Southern California Edison Co,1228,TOU-DPP-1-NEM2,3284804
0.22542513,0.20658128,90101,Southern California Edison Co,1228,TOU-DPP-1-NEM2,3284804
0.22542513,0.20658128,90101,Southern California Edison Co,1228,TOU-DPP-1-NEM2,3284804
0.22542513,0.20658128,90101,Southern California Edison Co,1228,TOU-DPP-1-NEM2,3284804
0.22542513,0.20658128,90101,Southern California Edison Co,1228,TOU-DPP-1-NEM2,3284804
0.22542513,0.20658128,90101,Southern California Edison Co,1228,TOU-DPP-1-NEM2,3284804
0.22542513,0.20658128,90101,Southern California Edison Co,1228,TOU-DPP-1-NEM2,3284804
0.22542513,0.20658128,90101,Southern California Edison Co,1228,TOU-DPP-1-NEM2,3284804
0.22542513,0.20658128,90101,Southern California Edison Co,1228,TOU-DPP-1-NEM2,3284804
0.22542513,0.20658128,90101,Southern California Edison Co,1228,TOU-DPP-1-NEM2,3284804
0.22542513,0.20658128,90101,Southern California Edison Co,1228,TOU-DPP-1-NEM2,3284804
0.22542513,0.20658128,90101,Southern California Edison Co,1228,TOU-DPP-1-NEM2,3284804
0.22542513,0.20658128,90101,Southern California Edison Co,1228,TOU-DPP-1-NEM2,3284804
0.22542513,0.20658128,90101,Southern California Edison Co,1228,TOU-DPP-1-NEM2,3284804
0.22542513,0.20658128,90101,Southern California Edison Co,1228,TOU-DPP-1-NEM2,3284804
0.22542513,0.20658128,90101,Southern California Edison Co,1228,TOU-DPP-1-NEM2,3284804
0.22542513,0.20658128,90101,Southern California Edison Co,1228,TOU-DPP-1-NEM2,3284804
0.22542513,0.20658128,90101,Southern California Edison Co,1228,TOU-DPP-1-NEM2,3284804
0.22542513,0.20658128,90101,Southern California Edison Co,1228,TOU-DPP-1-NEM2,3284804
0.22542513,0.20658128,90101,Southern California Edison Co,1228,TOU-DPP-1-NEM2,3284804
0.22542513,0.20658128,90101,Southern California Edison Co,1228,TOU-DPP-1-NEM2,3284804
0.22542513,0.20658128,90101,Southern California Edison Co,1228,TOU-DPP-1-NEM2,3284804
0.22542513,0.20658128,90101,Southern California Edison Co,1228,TOU-DPP-1-NEM2,3284804
0.22542513,0.20658128,90101,Southern California Edison Co,1228,TOU-DPP-1-NEM2,3284804
0.22542513,0.20658128,90101,Southern California Edison Co,1228,TOU-DPP-1-NEM2,3284804
0.22542513,0.20658128,90101,Southern California Edison Co,1228,TOU-DPP-1-NEM2,3284804
0.22542513,0.20658128,90101,Southern California Edison Co,1228,TOU-DPP-1-NEM2,3284804
0.22542513,0.20658128,90101,Southern California Edison Co,1228,TOU-DPP-1-NEM2,3284804
0.22542513,0.20658128,90101,Southern California Edison Co,1228,TOU-DPP-1-NEM2,3284804
0.22542513,0.20658128,90101,Southern California Edison Co,1228,TOU-DPP-1-NEM2,3284804
0.27045513,0.25161128,90101,Southern California Edison Co,1228,TOU-DPP-1-NEM2,3284804
0.27045513,0.25161128,90101,Southern California Edison Co,1228,TOU-DPP-1-NEM2,3284804
0.27045513,0.25161128,90101,Southern California Edison Co,1228,TOU-DPP-1-NEM2,3284804
0.27045513,0.25161128,90101,Southern California Edison Co,1228,TOU-DPP-1-NEM2,3284804
0.27045513,0.25161128,90101,Southern California Edison Co,1228,TOU-DPP-1-NEM2,3284804
0.27045513,0.25161128,90101,Southern California Edison Co,1228,TOU-DPP-1-NEM2,3284804
0.22542513,0.20658128,90101,Southern California Edison Co,1228,TOU-DPP-1-NEM2,3284804
0.22542513,0.20658128,90101,Southern California Edison Co,1228,TOU-DPP-1-NEM2,3284804
0.22542513,0.20658128,90101,Southern California Edison Co,1228,TOU-DPP-1-NEM2,3284804
0.22542513,0.20658128,90101,Southern California Edison Co,1228,TOU-DPP-1-NEM2,3284804
0.22542513,0.20658128,90101,Southern California Edison Co,1228,TOU-DPP-1-NEM2,3284804
0.22542513,0.20658128,90101,Southern California Edison Co,1228,TOU-DPP-1-NEM2,3284804
0.22542513,0.20658128,90101,Southern California Edison Co,1228,TOU-DPP-1-NEM2,3284804
0.22542513,0.20658128,90101,Southern California Edison Co,1228,TOU-DPP-1-NEM2,3284804
0.22542513,0.20658128,90101,Southern California Edison Co,1228,TOU-DPP-1-NEM2,3284804
0.22542513,0.20658128,90101,Southern California Edison Co,1228,TOU-DPP-1-NEM2,3284804
0.22542513,0.20658128,90101,Southern California Edison Co,1228,TOU-DPP-1-NEM2,3284804
0.22542513,0.20658128,90101,Southern California Edison Co,1228,TOU-DPP-1-NEM2,3284804
0.22542513,0.20658128,90101,Southern California Edison Co,1228,TOU-DPP-1-NEM2,3284804
0.22542513,0.20658128,90101,Southern California Edison Co,1228,TOU-DPP-1-NEM2,3284804
