,Date/Time,Load,Bill Before Solar,Solar,Net Load Solar Only,Bill Solar Only,Import Rate,Export Rate,basic storage,soc,Net Load (Solar and Storage),Bill PV + ESS,ESS Savings,yearly total savings
1581, 03/07  22:00:00,1.97672149234,0.153788932104,0.0,1.97672149234,0.153788932104,0.0778,0.0478,0.0,0.0654857637417,1.97672149234,0.153788932104,-2.77555756156e-17,1141.72253889
1582, 03/07  23:00:00,1.60103100433,0.124560212137,0.0,1.60103100433,0.124560212137,0.0778,0.0478,0.0,0.0654857637417,1.60103100433,0.124560212137,1.38777878078e-17,1141.72253889
1583, 03/07  24:00:00,1.24276825259,0.0966873700515,0.0,1.24276825259,0.0966873700515,0.0778,0.0478,0.0,0.0654857637417,1.24276825259,0.0966873700515,1.38777878078e-17,1141.72253889
1584, 03/08  01:00:00,0.872267961712,0.0678624474212,0.0,0.872267961712,0.0678624474212,0.0778,0.0478,0.0,0.0654857637417,0.872267961712,0.0678624474212,0.0,1141.72253889
1585, 03/08  02:00:00,0.732520651233,0.0569901066659,0.0,0.732520651233,0.0569901066659,0.0778,0.0478,0.0,0.0654857637417,0.732520651233,0.0569901066659,6.93889390391e-18,1141.72253889
1586, 03/08  03:00:00,0.676693649895,0.0526467659618,0.0,0.676693649895,0.0526467659618,0.0778,0.0478,0.0,0.0654857637417,0.676693649895,0.0526467659618,6.93889390391e-18,1141.72253889
1587, 03/08  04:00:00,0.66928163748,0.0520701113959,0.0,0.66928163748,0.0520701113959,0.0778,0.0478,0.0,0.0654857637417,0.66928163748,0.0520701113959,6.93889390391e-18,1141.72253889
1588, 03/08  05:00:00,0.672623560441,0.0523301130023,0.0,0.672623560441,0.0523301130023,0.0778,0.0478,0.0,0.0654857637417,0.672623560441,0.0523301130023,6.93889390391e-18,1141.72253889
1589, 03/08  06:00:00,0.732369754481,0.0569783668986,0.0,0.732369754481,0.0569783668986,0.0778,0.0478,0.0,0.0654857637417,0.732369754481,0.0569783668986,6.93889390391e-18,1141.72253889
1590, 03/08  07:00:00,0.921157959307,0.0716660892341,0.0,0.921157959307,0.0716660892341,0.0778,0.0478,0.0,0.0654857637417,0.921157959307,0.0716660892341,1.38777878078e-17,1141.72253889
1591, 03/08  08:00:00,1.18932851647,0.0925297585814,0.35684,0.83248851647,0.0647676065814,0.0778,0.0478,0.0,0.0654857637417,0.83248851647,0.0647676065814,0.027762152,1141.72253889
1592, 03/08  09:00:00,1.09439647268,0.0602903016799,0.772123,0.32227347268,0.0177540456099,0.05509,0.02509,0.0,0.0654857637417,0.32227347268,0.0177540456099,0.04253625607,1141.72253889
1593, 03/08  10:00:00,0.972074392187,0.0535515782656,0.801555,0.170519392187,0.00939391331558,0.05509,0.02509,0.0,0.0654857637417,0.170519392187,0.00939391331558,0.04415766495,1141.72253889
1594, 03/08  11:00:00,0.971061325216,0.0534957684061,1.045552,-0.074490674784,-0.00186897103033,0.05509,0.02509,-0.074490674784,0.0729995752463,0.0,0.0,0.0534957684061,1141.72253889
1595, 03/08  12:00:00,0.978232552195,0.0538908313004,1.191675,-0.213442447805,-0.00535527101543,0.05509,0.02509,-0.213442447805,0.0945293348377,0.0,0.0,0.0538908313004,1141.72253889
1596, 03/08  13:00:00,0.952831824678,0.0524915052215,1.223645,-0.270813175322,-0.00679470256883,0.05509,0.02509,-0.270813175322,0.1218460313,0.0,0.0,0.0524915052215,1141.72253889
1597, 03/08  14:00:00,0.924128136015,0.0509102190131,1.148079,-0.223950863985,-0.00561892717738,0.05509,0.02509,-0.223950863985,0.144435765964,0.0,0.0,0.0509102190131,1141.72253889
1598, 03/08  15:00:00,0.913170327405,0.0503065533367,0.962451,-0.049280672595,-0.00123645207541,0.05509,0.02509,-0.049280672595,0.149406665822,0.0,0.0,0.0503065533367,1141.72253889
1599, 03/08  16:00:00,0.961438968757,0.0529656727888,0.690544,0.270894968757,0.0149236038288,0.05509,0.02509,0.270894968757,0.122081718925,0.0,0.0,0.0529656727888,1141.72253889
1600, 03/08  17:00:00,1.1517363552,0.202337042882,0.362199,0.7895373552,0.138705922562,0.17568,0.14568,0.7895373552,0.0424417521762,-5.55111512313e-17,-9.75219904831e-18,0.202337042882,1141.72253889
1601, 03/08  18:00:00,1.54151232009,0.270812884393,0.140315,1.40119732009,0.246162345193,0.17568,0.14568,0.0,0.0424417521762,1.40119732009,0.246162345193,0.0246505392,1141.72253889
1602, 03/08  19:00:00,1.90970887704,0.335497655518,0.0,1.90970887704,0.335497655518,0.17568,0.14568,0.0,0.0424417521762,1.90970887704,0.335497655518,0.0,1141.72253889
1603, 03/08  20:00:00,2.16310239081,0.380013828018,0.0,2.16310239081,0.380013828018,0.17568,0.14568,0.0,0.0424417521762,2.16310239081,0.380013828018,-5.55111512313e-17,1141.72253889
1604, 03/08  21:00:00,2.22337250115,0.390602081002,0.0,2.22337250115,0.390602081002,0.17568,0.14568,0.0,0.0424417521762,2.22337250115,0.390602081002,-5.55111512313e-17,1141.72253889
1605, 03/08  22:00:00,2.01040819675,0.156409757707,0.0,2.01040819675,0.156409757707,0.0778,0.0478,0.0,0.0424417521762,2.01040819675,0.156409757707,0.0,1141.72253889
1606, 03/08  23:00:00,1.62004389614,0.12603941512,0.0,1.62004389614,0.12603941512,0.0778,0.0478,0.0,0.0424417521762,1.62004389614,0.12603941512,0.0,1141.72253889
1607, 03/08  24:00:00,1.26269445089,0.0982376282792,0.0,1.26269445089,0.0982376282792,0.0778,0.0478,0.0,0.0424417521762,1.26269445089,0.0982376282792,0.0,1141.72253889
1608, 03/09  01:00:00,0.884625333597,0.0688238509538,0.0,0.884625333597,0.0688238509538,0.0778,0.0478,0.0,0.0424417521762,0.884625333597,0.0688238509538,1.38777878078e-17,1141.72253889
1609, 03/09  02:00:00,0.740064156475,0.0575769913738,0.0,0.740064156475,0.0575769913738,0.0778,0.0478,0.0,0.0424417521762,0.740064156475,0.0575769913738,0.0,1141.72253889
1610, 03/09  03:00:00,0.674181673449,0.0524513341943,0.0,0.674181673449,0.0524513341943,0.0778,0.0478,0.0,0.0424417521762,0.674181673449,0.0524513341943,-6.93889390391e-18,1141.72253889
1611, 03/09  04:00:00,0.658663450661,0.0512440164614,0.0,0.658663450661,0.0512440164614,0.0778,0.0478,0.0,0.0424417521762,0.658663450661,0.0512440164614,0.0,1141.72253889
1612, 03/09  05:00:00,0.652237556938,0.0507440819298,0.0,0.652237556938,0.0507440819298,0.0778,0.0478,0.0,0.0424417521762,0.652237556938,0.0507440819298,0.0,1141.72253889
1613, 03/09  06:00:00,0.702186911315,0.0546301417003,0.0,0.702186911315,0.0546301417003,0.0778,0.0478,0.0,0.0424417521762,0.702186911315,0.0546301417003,6.93889390391e-18,1141.72253889
1614, 03/09  07:00:00,0.896708541444,0.0697639245243,0.0,0.896708541444,0.0697639245243,0.0778,0.0478,0.0,0.0424417521762,0.896708541444,0.0697639245243,0.0,1141.72253889
1615, 03/09  08:00:00,1.17158728859,0.0911494910523,0.220564,0.95102328859,0.0739896118523,0.0778,0.0478,0.0,0.0424417521762,0.95102328859,0.0739896118523,0.0171598792,1141.72253889
1616, 03/09  09:00:00,1.08350684457,0.0596903920674,0.570742,0.51276484457,0.0282482152874,0.05509,0.02509,0.0,0.0424417521762,0.51276484457,0.0282482152874,0.03144217678,1141.72253889
1617, 03/09  10:00:00,0.982108816637,0.0541043747085,0.889052,0.093056816637,0.00512650002853,0.05509,0.02509,0.0,0.0424417521762,0.093056816637,0.00512650002853,0.04897787468,1141.72253889
1618, 03/09  11:00:00,0.973856692098,0.0536497651677,1.127221,-0.153364307902,-0.00384791048526,0.05509,0.02509,-0.153364307902,0.057911480494,0.0,0.0,0.0536497651677,1141.72253889
1619, 03/09  12:00:00,0.994404781518,0.0547817594138,1.265226,-0.270821218482,-0.00679490437171,0.05509,0.02509,-0.270821218482,0.0852289882631,0.0,0.0,0.0547817594138,1141.72253889
1620, 03/09  13:00:00,0.960443181105,0.0529108148471,1.288091,-0.327647818895,-0.00822068377608,0.05509,0.02509,-0.327647818895,0.118278547261,0.0,0.0,0.0529108148471,1141.72253889
1621, 03/09  14:00:00,0.917568408418,0.0505488436197,1.209892,-0.292323591582,-0.00733439891279,0.05509,0.02509,-0.292323591582,0.14776498126,0.0,0.0,0.0505488436197,1141.72253889
1622, 03/09  15:00:00,0.898860865238,0.049518245066,1.026925,-0.128064134762,-0.00321312914118,0.05509,0.02509,-0.128064134762,0.160682702463,0.0,0.0,0.049518245066,1141.72253889
1623, 03/09  16:00:00,0.943016526127,0.0519507804243,0.761423,0.181593526127,0.0100039873543,0.05509,0.02509,0.181593526127,0.142365516725,0.0,0.0,0.0519507804243,1141.72253889
1624, 03/09  17:00:00,1.14273738985,0.200756104649,0.432333,0.71040438985,0.124803843209,0.17568,0.14568,0.71040438985,0.070707625413,0.0,0.0,0.200756104649,1141.72253889
1625, 03/09  18:00:00,1.52382175835,0.267705006507,0.104832,1.41898975835,0.249288120747,0.17568,0.14568,0.0,0.070707625413,1.41898975835,0.249288120747,0.01841688576,1141.72253889
1626, 03/09  19:00:00,1.88447156095,0.331063963828,0.0,1.88447156095,0.331063963828,0.17568,0.14568,0.0,0.070707625413,1.88447156095,0.331063963828,5.55111512313e-17,1141.72253889
1627, 03/09  20:00:00,2.12786527278,0.373823371122,0.0,2.12786527278,0.373823371122,0.17568,0.14568,0.0,0.070707625413,2.12786527278,0.373823371122,0.0,1141.72253889
1628, 03/09  21:00:00,2.18591198812,0.384021018073,0.0,2.18591198812,0.384021018073,0.17568,0.14568,0.0,0.070707625413,2.18591198812,0.384021018073,0.0,1141.72253889
1629, 03/09  22:00:00,1.97290759718,0.153492211061,0.0,1.97290759718,0.153492211061,0.0778,0.0478,0.0,0.070707625413,1.97290759718,0.153492211061,0.0,1141.72253889
1630, 03/09  23:00:00,1.60372711686,0.124769969692,0.0,1.60372711686,0.124769969692,0.0778,0.0478,0.0,0.070707625413,1.60372711686,0.124769969692,0.0,1141.72253889
1631, 03/09  24:00:00,1.24967325431,0.0972245791853,0.0,1.24967325431,0.0972245791853,0.0778,0.0478,0.0,0.070707625413,1.24967325431,0.0972245791853,1.38777878078e-17,1141.72253889
1632, 03/10  01:00:00,0.878087875067,0.0683152366802,0.0,0.878087875067,0.0683152366802,0.0778,0.0478,0.0,0.070707625413,0.878087875067,0.0683152366802,-1.38777878078e-17,1141.72253889
1633, 03/10  02:00:00,0.737453675463,0.057373895951,0.0,0.737453675463,0.057373895951,0.0778,0.0478,0.0,0.070707625413,0.737453675463,0.057373895951,-6.93889390391e-18,1141.72253889
1634, 03/10  03:00:00,0.677945743266,0.0527441788261,0.0,0.677945743266,0.0527441788261,0.0778,0.0478,0.0,0.070707625413,0.677945743266,0.0527441788261,-6.93889390391e-18,1141.72253889
1635, 03/10  04:00:00,0.668668356673,0.0520223981492,0.0,0.668668356673,0.0520223981492,0.0778,0.0478,0.0,0.070707625413,0.668668356673,0.0520223981492,0.0,1141.72253889
1636, 03/10  05:00:00,0.668385970963,0.0520004285409,0.0,0.668385970963,0.0520004285409,0.0778,0.0478,0.0,0.070707625413,0.668385970963,0.0520004285409,0.0,1141.72253889
1637, 03/10  06:00:00,0.725193173836,0.0564200289244,0.0,0.725193173836,0.0564200289244,0.0778,0.0478,0.0,0.070707625413,0.725193173836,0.0564200289244,0.0,1141.72253889
1638, 03/10  07:00:00,0.906059370373,0.070491419015,0.0,0.906059370373,0.070491419015,0.0778,0.0478,0.0,0.070707625413,0.906059370373,0.070491419015,1.38777878078e-17,1141.72253889
1639, 03/10  08:00:00,1.19754234076,0.0931687941111,0.228396,0.96914634076,0.0753995853111,0.0778,0.0478,0.0,0.070707625413,0.96914634076,0.0753995853111,0.0177692088,1141.72253889
1640, 03/10  09:00:00,1.09528263962,0.0603391206167,0.585453,0.50982963962,0.0280865148467,0.05509,0.02509,0.0,0.070707625413,0.50982963962,0.0280865148467,0.03225260577,1141.72253889
1641, 03/10  10:00:00,0.98834020202,0.0544476617293,0.903993,0.08434720202,0.00464668735928,0.05509,0.02509,0.0,0.070707625413,0.08434720202,0.00464668735928,0.04980097437,1141.72253889
1642, 03/10  11:00:00,0.995801482037,0.0548587036454,1.139579,-0.143777517963,-0.00360737792569,0.05509,0.02509,-0.143777517963,0.0852103423197,0.0,0.0,0.0548587036454,1141.72253889
1643, 03/10  12:00:00,0.994216369339,0.0547713797869,1.271439,-0.277222630661,-0.00695551580328,0.05509,0.02509,-0.277222630661,0.113173555133,0.0,0.0,0.0547713797869,1141.72253889
1644, 03/10  13:00:00,0.958180705714,0.0527861750778,1.08164,-0.123459294286,-0.00309759369364,0.05509,0.02509,-0.123459294286,0.125626789964,0.0,0.0,0.0527861750778,1141.72253889
1645, 03/10  14:00:00,0.926222182743,0.0510255800473,1.220011,-0.293788817257,-0.00737116142498,0.05509,0.02509,-0.293788817257,0.155261020039,0.0,0.0,0.0510255800473,1141.72253889
1646, 03/10  15:00:00,0.926004224737,0.0510135727408,1.049239,-0.123234775263,-0.00309196051135,0.05509,0.02509,-0.123234775263,0.167691607826,0.0,0.0,0.0510135727408,1141.72253889
1647, 03/10  16:00:00,0.965218891727,0.0531739087452,0.781852,0.183366891727,0.0101016820652,0.05509,0.02509,0.183366891727,0.149195544196,0.0,0.0,0.0531739087452,1141.72253889
1648, 03/10  17:00:00,1.15086451993,0.202183878861,0.440846,0.71001851993,0.124736053581,0.17568,0.14568,0.71001851993,0.0775765752571,5.55111512313e-17,9.75219904831e-18,0.202183878861,1141.72253889
1649, 03/10  18:00:00,1.53945291373,0.270451087884,0.111259,1.42819391373,0.250905106764,0.17568,0.14568,0.0,0.0775765752571,1.42819391373,0.250905106764,0.01954598112,1141.72253889
1650, 03/10  19:00:00,1.90322322593,0.334358256331,0.0,1.90322322593,0.334358256331,0.17568,0.14568,0.0,0.0775765752571,1.90322322593,0.334358256331,0.0,1141.72253889
1651, 03/10  20:00:00,2.14688449876,0.377164668742,0.0,2.14688449876,0.377164668742,0.17568,0.14568,0.0,0.0775765752571,2.14688449876,0.377164668742,0.0,1141.72253889
1652, 03/10  21:00:00,2.20610066946,0.387567765611,0.0,2.20610066946,0.387567765611,0.17568,0.14568,0.0,0.0775765752571,2.20610066946,0.387567765611,0.0,1141.72253889
1653, 03/10  22:00:00,1.99480825647,0.155196082353,0.0,1.99480825647,0.155196082353,0.0778,0.0478,0.0,0.0775765752571,1.99480825647,0.155196082353,0.0,1141.72253889
1654, 03/10  23:00:00,1.61700465206,0.12580296193,0.0,1.61700465206,0.12580296193,0.0778,0.0478,0.0,0.0775765752571,1.61700465206,0.12580296193,0.0,1141.72253889
1655, 03/10  24:00:00,1.2557462165,0.0976970556437,0.0,1.2557462165,0.0976970556437,0.0778,0.0478,0.0,0.0775765752571,1.2557462165,0.0976970556437,1.38777878078e-17,1141.72253889
1656, 03/11  01:00:00,0.891195371055,0.0693349998681,0.0,0.891195371055,0.0693349998681,0.0778,0.0478,0.0,0.0775765752571,0.891195371055,0.0693349998681,0.0,1141.72253889
1657, 03/11  02:00:00,0.749763926605,0.0583316334899,0.0,0.749763926605,0.0583316334899,0.0778,0.0478,0.0,0.0775765752571,0.749763926605,0.0583316334899,6.93889390391e-18,1141.72253889
1658, 03/11  03:00:00,0.691648665457,0.0538102661726,0.0,0.691648665457,0.0538102661726,0.0778,0.0478,0.0,0.0775765752571,0.691648665457,0.0538102661726,0.0,1141.72253889
1659, 03/11  04:00:00,0.68352380467,0.0531781520033,0.0,0.68352380467,0.0531781520033,0.0778,0.0478,0.0,0.0775765752571,0.68352380467,0.0531781520033,-6.93889390391e-18,1141.72253889
1660, 03/11  05:00:00,0.689094149953,0.0536115248663,0.0,0.689094149953,0.0536115248663,0.0778,0.0478,0.0,0.0775765752571,0.689094149953,0.0536115248663,0.0,1141.72253889
1661, 03/11  06:00:00,0.755304650744,0.0587627018279,0.0,0.755304650744,0.0587627018279,0.0778,0.0478,0.0,0.0775765752571,0.755304650744,0.0587627018279,-6.93889390391e-18,1141.72253889
1662, 03/11  07:00:00,0.942613712251,0.0733353468131,0.012331,0.930282712251,0.0723759950131,0.0778,0.0478,0.0,0.0775765752571,0.930282712251,0.0723759950131,0.0009593518,1141.72253889
1663, 03/11  08:00:00,1.23573483038,0.0961401698036,0.25696,0.97877483038,0.0761486818036,0.0778,0.0478,0.0,0.0775765752571,0.97877483038,0.0761486818036,0.019991488,1141.72253889
1664, 03/11  09:00:00,1.12975778739,0.0622383565073,0.780741,0.34901678739,0.0192273348173,0.05509,0.02509,0.0,0.0775765752571,0.34901678739,0.0192273348173,0.04301102169,1141.72253889
1665, 03/11  10:00:00,1.03274378632,0.0568938551884,0.98865,0.04409378632,0.00242912668837,0.05509,0.02509,0.0,0.0775765752571,0.04409378632,0.00242912668837,0.0544647285,1141.72253889
1666, 03/11  11:00:00,1.02698422511,0.0565765609613,1.657397,-0.63041277489,-0.015817056522,0.05509,0.02509,-0.63041277489,0.141165779871,0.0,0.0,0.0565765609613,1141.72253889
1667, 03/11  12:00:00,1.03477690017,0.0570058594304,1.244277,-0.20950009983,-0.00525635750473,0.05509,0.02509,-0.20950009983,0.162297878149,0.0,0.0,0.0570058594304,1141.72253889
1668, 03/11  13:00:00,0.991718919619,0.0546337952818,2.909309,-1.91759008038,-0.0481123351168,0.05509,0.02509,-1.91759008038,0.355723571351,0.0,0.0,0.0546337952818,1141.72253889
1669, 03/11  14:00:00,0.953172570798,0.0525102769253,2.63332,-1.6801474292,-0.0421548989987,0.05509,0.02509,-1.6801474292,0.525198624701,0.0,0.0,0.0525102769253,1141.72253889
1670, 03/11  15:00:00,0.93639440016,0.0515859675048,1.01936,-0.08296559984,-0.00208160689999,0.05509,0.02509,-0.08296559984,0.533567294744,0.0,0.0,0.0515859675048,1141.72253889
1671, 03/11  16:00:00,0.977102618305,0.0538285832424,0.750525,0.226577618305,0.0124821609924,0.05509,0.02509,0.226577618305,0.510712601589,0.0,0.0,0.0538285832424,1141.72253889
1672, 03/11  17:00:00,1.16892832283,0.205357327755,0.415848,0.75308032283,0.132301151115,0.17568,0.14568,0.75308032283,0.43475002493,5.55111512313e-17,9.75219904831e-18,0.205357327755,1141.72253889
1673, 03/11  18:00:00,1.56458015654,0.274865441901,0.124261,1.44031915654,0.253035269421,0.17568,0.14568,1.44031915654,0.289466247059,-4.16333634234e-17,-7.31414928623e-18,0.274865441901,1141.72253889
1674, 03/11  19:00:00,1.92433059784,0.338066399429,0.0,1.92433059784,0.338066399429,0.17568,0.14568,1.92433059784,0.0953606435489,0.0,0.0,0.338066399429,1141.72253889
1675, 03/11  20:00:00,2.17372433892,0.381879891861,0.0,2.17372433892,0.381879891861,0.17568,0.14568,0.0,0.0953606435489,2.17372433892,0.381879891861,0.0,1141.72253889
1676, 03/11  21:00:00,2.23780781604,0.393138077122,0.0,2.23780781604,0.393138077122,0.17568,0.14568,0.0,0.0953606435489,2.23780781604,0.393138077122,-5.55111512313e-17,1141.72253889
1677, 03/11  22:00:00,2.02862859096,0.157827304377,0.0,2.02862859096,0.157827304377,0.0778,0.0478,0.0,0.0953606435489,2.02862859096,0.157827304377,2.77555756156e-17,1141.72253889
1678, 03/11  23:00:00,1.64754590863,0.128179071691,0.0,1.64754590863,0.128179071691,0.0778,0.0478,0.0,0.0953606435489,1.64754590863,0.128179071691,2.77555756156e-17,1141.72253889
1679, 03/11  24:00:00,1.27370461081,0.099094218721,0.0,1.27370461081,0.099094218721,0.0778,0.0478,0.0,0.0953606435489,1.27370461081,0.099094218721,1.38777878078e-17,1141.72253889
1680, 03/12  01:00:00,0.894934139768,0.069625876074,0.0,0.894934139768,0.069625876074,0.0778,0.0478,0.0,0.0953606435489,0.894934139768,0.069625876074,1.38777878078e-17,1141.72253889
1681, 03/12  02:00:00,0.754562444702,0.0587049581978,0.0,0.754562444702,0.0587049581978,0.0778,0.0478,0.0,0.0953606435489,0.754562444702,0.0587049581978,6.93889390391e-18,1141.72253889
1682, 03/12  03:00:00,0.6992886768,0.054404659055,0.0,0.6992886768,0.054404659055,0.0778,0.0478,0.0,0.0953606435489,0.6992886768,0.054404659055,0.0,1141.72253889
1683, 03/12  04:00:00,0.693053534203,0.053919564961,0.0,0.693053534203,0.053919564961,0.0778,0.0478,0.0,0.0953606435489,0.693053534203,0.053919564961,0.0,1141.72253889
1684, 03/12  05:00:00,0.701085239144,0.0545444316054,0.0,0.701085239144,0.0545444316054,0.0778,0.0478,0.0,0.0953606435489,0.701085239144,0.0545444316054,0.0,1141.72253889
1685, 03/12  06:00:00,0.765956501339,0.0595914158042,0.0,0.765956501339,0.0595914158042,0.0778,0.0478,0.0,0.0953606435489,0.765956501339,0.0595914158042,6.93889390391e-18,1141.72253889
1686, 03/12  07:00:00,0.956720896534,0.0744328857503,0.018343,0.938377896534,0.0730058003503,0.0778,0.0478,0.0,0.0953606435489,0.938377896534,0.0730058003503,0.0014270854,1141.72253889
1687, 03/12  08:00:00,1.24705724821,0.0970210539107,0.288864,0.95819324821,0.0745474347107,0.0778,0.0478,0.0,0.0953606435489,0.95819324821,0.0745474347107,0.0224736192,1141.72253889
1688, 03/12  09:00:00,1.13152440298,0.0623356793602,0.998411,0.13311340298,0.00733321737017,0.05509,0.02509,0.0,0.0953606435489,0.13311340298,0.00733321737017,0.05500246199,1141.72253889
1689, 03/12  10:00:00,1.02024833812,0.056205480947,1.785351,-0.76510266188,-0.0191964257866,0.05509,0.02509,-0.76510266188,0.172535903402,0.0,0.0,0.056205480947,1141.72253889
1690, 03/12  11:00:00,1.01323645736,0.055819196436,2.639832,-1.62659554264,-0.0408112821648,0.05509,0.02509,-1.62659554264,0.336609223145,0.0,0.0,0.055819196436,1141.72253889
1691, 03/12  12:00:00,1.0006159505,0.055123932713,2.703951,-1.7033350495,-0.042736676392,0.05509,0.02509,-1.7033350495,0.508423192187,0.0,0.0,0.055123932713,1141.72253889
1692, 03/12  13:00:00,0.965910697643,0.0532120203332,2.360069,-1.39415830236,-0.0349794318061,0.05509,0.02509,-1.39415830236,0.64905076365,0.0,0.0,0.0532120203332,1141.72253889
1693, 03/12  14:00:00,0.934965267394,0.0515072365807,2.069016,-1.13405073261,-0.0284533328811,0.05509,0.02509,-1.13405073261,0.763441504052,0.0,0.0,0.0515072365807,1141.72253889
1694, 03/12  15:00:00,0.92062645223,0.0507173112534,2.733539,-1.81291254777,-0.0454859758235,0.05509,0.02509,-1.81291254777,0.946308462874,0.0,0.0,0.0507173112534,1141.72253889
1695, 03/12  16:00:00,0.965541252757,0.0531916676144,0.743749,0.221792252757,0.0122185352044,0.05509,0.02509,0.221792252757,0.923936465503,0.0,0.0,0.0531916676144,1141.72253889
1696, 03/12  17:00:00,1.15658271526,0.203188451417,0.41451,0.74207271526,0.130367334617,0.17568,0.14568,0.74207271526,0.849084216931,0.0,0.0,0.203188451417,1141.72253889
1697, 03/12  18:00:00,1.54080066671,0.270687861128,0.129141,1.41165966671,0.248000370248,0.17568,0.14568,1.41165966671,0.706691297614,-2.77555756156e-17,-4.87609952415e-18,0.270687861128,1141.72253889
1698, 03/12  19:00:00,1.91161725903,0.335832920066,0.0,1.91161725903,0.335832920066,0.17568,0.14568,1.91161725903,0.513868077862,0.0,0.0,0.335832920066,1141.72253889
1699, 03/12  20:00:00,2.16140396717,0.379715448952,0.0,2.16140396717,0.379715448952,0.17568,0.14568,2.16140396717,0.295849083647,0.0,0.0,0.379715448952,1141.72253889
1700, 03/12  21:00:00,2.22048804096,0.390095339036,0.0,2.22048804096,0.390095339036,0.17568,0.14568,2.22048804096,0.0718703287696,0.0,0.0,0.390095339036,1141.72253889
1701, 03/12  22:00:00,2.00857155244,0.15626686678,0.0,2.00857155244,0.15626686678,0.0778,0.0478,0.0,0.0718703287696,2.00857155244,0.15626686678,0.0,1141.72253889
1702, 03/12  23:00:00,1.63278505769,0.127030677488,0.0,1.63278505769,0.127030677488,0.0778,0.0478,0.0,0.0718703287696,1.63278505769,0.127030677488,0.0,1141.72253889
1703, 03/12  24:00:00,1.26310253177,0.0982693769717,0.0,1.26310253177,0.0982693769717,0.0778,0.0478,0.0,0.0718703287696,1.26310253177,0.0982693769717,1.38777878078e-17,1141.72253889
1704, 03/13  01:00:00,0.876234096739,0.0681710127263,0.0,0.876234096739,0.0681710127263,0.0778,0.0478,0.0,0.0718703287696,0.876234096739,0.0681710127263,-1.38777878078e-17,1141.72253889
1705, 03/13  02:00:00,0.737437314557,0.0573726230725,0.0,0.737437314557,0.0573726230725,0.0778,0.0478,0.0,0.0718703287696,0.737437314557,0.0573726230725,0.0,1141.72253889
1706, 03/13  03:00:00,0.681894914361,0.0530514243373,0.0,0.681894914361,0.0530514243373,0.0778,0.0478,0.0,0.0718703287696,0.681894914361,0.0530514243373,6.93889390391e-18,1141.72253889
1707, 03/13  04:00:00,0.673097648826,0.0523669970787,0.0,0.673097648826,0.0523669970787,0.0778,0.0478,0.0,0.0718703287696,0.673097648826,0.0523669970787,0.0,1141.72253889
1708, 03/13  05:00:00,0.673760519272,0.0524185683994,0.0,0.673760519272,0.0524185683994,0.0778,0.0478,0.0,0.0718703287696,0.673760519272,0.0524185683994,0.0,1141.72253889
1709, 03/13  06:00:00,0.729210833359,0.0567326028353,0.0,0.729210833359,0.0567326028353,0.0778,0.0478,0.0,0.0718703287696,0.729210833359,0.0567326028353,6.93889390391e-18,1141.72253889
1710, 03/13  07:00:00,0.919365980526,0.0715266732849,0.011067,0.908298980526,0.0706656606849,0.0778,0.0478,0.0,0.0718703287696,0.908298980526,0.0706656606849,0.0008610126,1141.72253889
1711, 03/13  08:00:00,1.19330541,0.092839160898,0.224647,0.96865841,0.075361624298,0.0778,0.0478,0.0,0.0718703287696,0.96865841,0.075361624298,0.0174775366,1141.72253889
1712, 03/13  09:00:00,1.0776591825,0.0593682443639,0.558551,0.5191081825,0.0285976697739,0.05509,0.02509,0.0,0.0718703287696,0.5191081825,0.0285976697739,0.03077057459,1141.72253889
1713, 03/13  10:00:00,0.963454853864,0.0530767278994,0.876958,0.086496853864,0.00476511167937,0.05509,0.02509,0.0,0.0718703287696,0.086496853864,0.00476511167937,0.04831161622,1141.72253889
1714, 03/13  11:00:00,0.96694844613,0.0532691898973,1.113696,-0.14674755387,-0.0036818961266,0.05509,0.02509,-0.14674755387,0.0866726306919,0.0,0.0,0.0532691898973,1141.72253889
1715, 03/13  12:00:00,0.968615863752,0.0533610479341,1.246369,-0.277753136248,-0.00696882618846,0.05509,0.02509,-0.277753136248,0.114689355156,0.0,0.0,0.0533610479341,1141.72253889
1716, 03/13  13:00:00,0.94501336318,0.0520607861776,1.274472,-0.32945863682,-0.00826611719781,0.05509,0.02509,-0.32945863682,0.147921569831,0.0,0.0,0.0520607861776,1141.72253889
1717, 03/13  14:00:00,0.917132142437,0.0505248097269,1.175931,-0.258798857563,-0.00649326333626,0.05509,0.02509,-0.258798857563,0.174026392199,0.0,0.0,0.0505248097269,1141.72253889
1718, 03/13  15:00:00,0.915204448478,0.0504186130667,1.027272,-0.112067551522,-0.00281177486769,0.05509,0.02509,-0.112067551522,0.18533055155,0.0,0.0,0.0504186130667,1141.72253889
1719, 03/13  16:00:00,0.963285660844,0.0530674070559,0.751306,0.211979660844,0.0116779595159,0.05509,0.02509,0.211979660844,0.163948342045,0.0,0.0,0.0530674070559,1141.72253889
1720, 03/13  17:00:00,1.14371580617,0.200927992828,0.409868,0.73384780617,0.128922382588,0.17568,0.14568,0.73384780617,0.0899257331124,0.0,0.0,0.200927992828,1141.72253889
1721, 03/13  18:00:00,1.53418897186,0.269526318576,0.140799,1.39338997186,0.244790750256,0.17568,0.14568,0.0,0.0899257331124,1.39338997186,0.244790750256,0.02473556832,1141.72253889
