,Date/Time,Load,Bill Before Solar,Solar,Net Load Solar Only,Bill Solar Only,Import Rate,Export Rate,basic storage,soc,Net Load (Solar and Storage),Bill PV + ESS,ESS Savings,yearly total savings
54, 01/03  07:00:00,1.15368237656,0.0897564888964,0.0,1.15368237656,0.0897564888964,0.0778,0.0478,0.0,0.0421500915177,1.15368237656,0.0897564888964,0.0,1277.52298812
55, 01/03  08:00:00,1.50919864029,0.117415654215,0.507674,1.00152464029,0.0779186170146,0.0778,0.0478,0.0,0.0421500915177,1.00152464029,0.0779186170146,0.0394970372,1277.52298812
56, 01/03  09:00:00,1.37021324649,0.0754850477491,1.695931,-0.32571775351,-0.00817225843557,0.05509,0.02509,-0.32571775351,0.0750049664492,0.0,0.0,0.0754850477491,1277.52298812
57, 01/03  10:00:00,1.11277413185,0.0613027269236,2.61675,-1.50397586815,-0.0377347545319,0.05509,0.02509,-1.50397586815,0.226709743102,0.0,0.0,0.0613027269236,1277.52298812
58, 01/03  11:00:00,1.05924405966,0.0583537552467,3.382611,-2.32336694034,-0.0582932765331,0.05509,0.02509,-2.32336694034,0.461065805744,4.4408920985e-16,1.11421982751e-17,0.0583537552467,1277.52298812
59, 01/03  12:00:00,1.04896635814,0.0577875566699,3.747822,-2.69885564186,-0.0677142880543,0.05509,0.02509,-2.69885564186,0.733297096842,0.0,0.0,0.0577875566699,1277.52298812
60, 01/03  13:00:00,1.03214748039,0.0568610046947,3.759275,-2.72712751961,-0.068423629467,0.05509,0.02509,-2.72712751961,1.00838014839,0.0,0.0,0.0568610046947,1277.52298812
61, 01/03  14:00:00,1.00604036756,0.0554227638489,3.354842,-2.34880163244,-0.0589314329579,0.05509,0.02509,0.0,1.00838014839,-2.34880163244,-0.129395481931,0.18481824578,1277.52298812
62, 01/03  15:00:00,1.00949284344,0.0556129607451,2.525539,-1.51604615656,-0.0380375980681,0.05509,0.02509,0.0,1.00838014839,-1.51604615656,-0.0835189827649,0.13913194351,1277.52298812
63, 01/03  16:00:00,1.0965185483,0.0604072068258,1.391535,-0.2950164517,-0.00740196277315,0.05509,0.02509,0.0,1.00838014839,-0.2950164517,-0.0162524563242,0.07665966315,1277.52298812
64, 01/03  17:00:00,1.41303662389,0.248242274085,0.295528,1.11750862389,0.196323915045,0.17568,0.14568,1.11750862389,0.895657996536,0.0,0.0,0.248242274085,1277.52298812
65, 01/03  18:00:00,2.00382228517,0.352031499059,0.0,2.00382228517,0.352031499059,0.17568,0.14568,2.00382228517,0.693534133606,0.0,0.0,0.352031499059,1277.52298812
66, 01/03  19:00:00,2.42352747639,0.425765307052,0.0,2.42352747639,0.425765307052,0.17568,0.14568,2.42352747639,0.449074962217,0.0,0.0,0.425765307052,1277.52298812
67, 01/03  20:00:00,2.39043451097,0.419951534887,0.0,2.39043451097,0.419951534887,0.17568,0.14568,2.39043451097,0.207953850322,0.0,0.0,0.419951534887,1277.52298812
68, 01/03  21:00:00,2.22117413219,0.390215871543,0.0,2.22117413219,0.390215871543,0.17568,0.14568,2.22117413219,-0.0160941099988,0.0,0.0,0.390215871543,1277.52298812
69, 01/03  22:00:00,2.02960710102,0.157903432459,0.0,2.02960710102,0.157903432459,0.0778,0.0478,0.0,-0.0160941099988,2.02960710102,0.157903432459,0.0,1277.52298812
